"","RT","MZ","HM406CO","HM406TI"
"6163",1970.9987262416,440.234505707788,11812290,65006110
"6164",2971.50893123757,689.801338891472,907653800,236485200
"6165",8516.3326966133,791.386220982652,547031700,NA
"6166",9126.01169954878,591.804134843058,70140470,NA
"6167",4392.10986521031,1095.52528607852,NA,1899230000
"6168",3027.75503787489,566.26644501449,NA,44239540
"6169",3787.1190869823,440.926122819642,NA,185962100
"6170",1461.44493729194,502.595255434804,NA,16923470
"6171",5600.9751826732,507.799935159371,NA,306756900
"6172",2146.97155622936,616.834196254799,NA,150042000
"6173",5458.06331721513,800.893439981726,NA,2383820
"6174",5346.74740120095,540.288912991548,NA,50218050
"6175",8977.84148942117,658.386502977182,NA,1035007000
"6176",4246.49998899197,469.253529705884,NA,8812660
"6177",7693.83099164577,1032.46872604742,NA,1517156000
"6178",5830.11254702553,530.784658931244,NA,88057050
"6179",2102.39998583594,634.713623342035,NA,140705000
"6180",2825.65741174416,359.842030590863,NA,1203428000
"6181",2810.03874789788,558.910881529779,NA,56334710
"6182",1939.06048344307,402.871241131247,NA,25666810
"6183",4120.37933012939,689.853203220258,NA,79727150
"6184",2961.20282866444,428.270046120666,NA,379900600
"6185",7181.7599175213,631.345127103848,NA,272248400
"6186",6682.76778325402,596.655779860894,NA,944258800
"6187",1366.17645185165,552.615545763205,NA,31793650
"6188",10515.2107389808,596.626488550794,NA,1772872000
"6189",5680.50320232821,540.787030396434,NA,186451700
"6190",2830.81044462086,545.770118304519,NA,307785200
"6191",6587.26535572194,901.442167183015,NA,110646600
"6192",11740.6285913581,602.992753745179,NA,7314774
"6193",1740.32923456238,899.896912904062,NA,22950230
"6194",6447.88609154656,825.920329233294,NA,322453900
"6195",3753.96774320777,580.310046959788,NA,108163600
"6196",5181.19155766875,654.820293799882,NA,38018480
"6197",5640.38497791183,671.811286324555,NA,100220000
"6198",9182.88766692705,523.970305703618,NA,10216640
"6199",3694.47926952973,414.27110381842,NA,19044350
"6200",11876.4000866583,988.441406013331,NA,100351300
"6201",3324.73697277703,629.333142327089,NA,65812900
"6202",12107.8107312313,807.899518249374,NA,26565900
"6203",2398.30290656633,331.194698644342,NA,500452800
"6204",3143.88291287528,619.328193054029,NA,9378137000
"6205",3985.30130044522,585.308548837677,NA,63898160
"6206",1850.48811727306,525.271981383052,NA,159701000
"6207",2118.12057325222,516.275454039304,NA,44317590
"6208",7814.35703559324,524.9231267451,NA,269762400
"6209",3569.87634443479,781.364874957245,NA,20801800
"6210",10026.3067060372,509.260467915887,NA,745355600
"6211",11416.228213361,664.900246809701,NA,NA
"6212",5856.74432534014,656.841645295636,NA,NA
"6213",8902.6416569133,549.625024136191,NA,NA
"6214",8118.32406923522,671.031307535193,NA,NA
"6215",3867.24092798933,601.279835767729,NA,NA
"6216",6290.54143100539,559.343613996272,NA,NA
"6217",2754.11505825957,452.21361786354,NA,NA
"6218",4215.39157645291,417.465402909583,NA,NA
"6219",5062.26436138698,467.752298721137,NA,NA
"6220",2426.88037183899,653.313190814694,NA,NA
"6221",6014.66292572732,693.852919438108,NA,NA
"6222",3280.18787570431,645.298972574789,NA,NA
"6223",4339.95425181801,454.744036713562,NA,NA
"6224",8090.65967840121,631.305229342205,NA,NA
"6225",8781.69578127204,758.892137623804,NA,NA
"6226",6310.75081981759,503.784724049245,NA,NA
"6227",9652.05913012443,662.824493386348,NA,NA
"6228",2756.53983390202,596.802771516823,NA,NA
"6229",7334.36404593553,657.371181674669,NA,NA
"6230",7774.51727881659,845.911035170087,NA,NA
"6231",2705.28817012116,426.888739141296,NA,NA
"6232",2777.58416561389,897.413891238061,NA,NA
"6233",12050.3650121696,902.10265770183,NA,NA
"6234",9894.10220768901,464.925995117058,NA,NA
"6235",9354.89605114797,601.342790033572,NA,NA
"6236",9956.48066585573,866.445169583017,NA,NA
"6237",4134.81374133994,581.26208589601,NA,NA
"6238",8520.4815011024,571.280047404971,NA,NA
"6239",6616.65747361818,480.250098921873,NA,NA
"6240",5015.23470530362,614.278588297532,NA,NA
"6241",6643.76696853341,472.252753757494,NA,NA
"6242",5345.42688200614,484.791934725392,NA,NA
"6243",3537.38605952045,747.350258599966,NA,NA
"6244",3183.0465360625,484.241360974471,NA,NA
"6245",2488.42206469596,532.245559800192,NA,NA
"6246",5167.57637459689,515.781388077905,NA,NA
"6247",4087.11684933472,445.73946889631,NA,NA
"6248",8695.57919139731,941.502887444689,NA,NA
"6249",2936.34966599383,458.586572238877,NA,NA
"6250",2416.50967158345,450.905077081984,NA,NA
"6251",2925.30785760184,552.264388778706,NA,NA
"6252",6447.58186794787,502.75760691337,NA,NA
"6253",4351.0153474333,607.821077798767,NA,NA
"6254",9142.54139721582,879.463365229197,NA,NA
"6255",3500.76337568748,652.855762237007,NA,NA
"6256",6278.79671028748,728.857130376927,NA,NA
"6257",5401.87898551236,499.255600660468,NA,NA
"6258",12746.3114854273,662.865493928403,NA,NA
"6259",2774.04012453491,467.252687532177,NA,NA
"6260",3400.90187797763,533.265530816892,NA,NA
"6261",1733.82272471491,454.576884895775,NA,NA
"6262",3757.96898893757,539.779999900827,NA,NA
"6263",7807.39417424607,639.35828004189,NA,NA
"6264",4178.57462634805,524.307769069853,NA,NA
"6265",4533.76027025481,664.87908797672,NA,NA
"6266",6501.34821933679,565.808253017452,NA,NA
"6267",8934.00891154775,494.295213276572,NA,NA
"6268",7255.65758342121,609.328486072882,NA,NA
"6269",10479.3602787463,795.744456783967,NA,NA
"6270",1891.78086787577,578.281176515146,NA,NA
"6271",11886.6447994602,604.661664586546,NA,NA
"6272",2483.41168151278,461.259970474958,NA,NA
"6273",9266.97117951728,907.387739815604,NA,NA
"6274",2408.45075847014,463.587894655101,NA,NA
"6275",12415.470342781,1333.64719672275,NA,NA
"6276",2022.44253221987,430.890548635058,NA,NA
"6277",9109.28839548496,690.346375507423,NA,NA
"6278",4562.80724102178,397.244468418238,NA,NA
"6279",2323.03791640646,493.288131095219,NA,NA
"6280",1594.42183764589,462.872123557097,NA,NA
"6281",4855.10307975841,422.555853065631,NA,NA
"6282",7813.98318022864,667.976292839688,NA,NA
"6283",5108.76231431002,474.920412586892,NA,NA
"6284",10928.7265922191,762.384171596757,NA,NA
"6285",10085.7151086931,1145.07843459305,NA,NA
"6286",8290.33124776412,830.714877105934,NA,NA
"6287",1779.23135397363,504.755532196002,NA,NA
"6288",2416.33730731328,486.764674357902,NA,NA
"6289",5595.31011667114,887.932216605141,NA,NA
"6290",6412.21349303782,718.849638945469,NA,NA
"6291",2999.19937140186,634.783966434137,NA,NA
"6292",2430.98956325141,645.304079308835,NA,NA
"6293",2837.84228129193,527.765386326375,NA,NA
"6294",5993.85673858598,890.463677008538,NA,NA
"6295",5775.06649894727,588.305753786515,NA,NA
"6296",5380.14321841975,494.581500160457,NA,NA
"6297",9268.39302807174,499.928495307632,NA,NA
"6298",2312.32083045045,577.907830643984,NA,NA
"6299",2287.9490765603,457.257951319699,NA,NA
"6300",3062.44490027895,384.551404798653,NA,NA
"6301",6716.07869489386,679.851721742349,NA,NA
"6302",8706.86128379093,445.594007627131,NA,NA
"6303",10412.3624060945,916.049026177832,NA,NA
"6304",1671.39438761931,590.266798797794,NA,NA
"6305",5602.7984738009,637.842725145475,NA,NA
"6306",3014.23483343716,672.858971022379,NA,NA
"6307",3539.46505208546,463.225370145752,NA,NA
"6308",5373.09053302211,454.240245186815,NA,NA
"6309",3459.01089798237,546.788604764376,NA,NA
"6310",9865.28203152282,742.377185745069,NA,NA
"6311",6001.02437387572,501.268249394332,NA,NA
"6312",2928.02819031848,432.23341744353,NA,NA
"6313",2959.49644948439,454.247330213991,NA,NA
"6314",2044.66104015365,487.255799010871,NA,NA
"6315",5692.9635914315,631.842133839878,NA,NA
"6316",2792.87342817175,384.895869373946,NA,NA
"6317",1861.87889035343,414.726942674222,NA,NA
"6318",5099.25851088266,480.274316612377,8170630,45767860
"6319",10114.2907994974,661.855537052968,13814260,15240660
"6320",2819.89358010787,636.305986306964,86695420,NA
"6321",9131.4292343503,686.666359566333,367609200,NA
"6322",4492.39290209762,902.452329007388,35363960,NA
"6323",9015.31333043015,675.36085342214,8826904,NA
"6324",2079.72554496476,539.766595759512,33493790,NA
"6325",7037.82906107991,714.345061416401,4686018000,18630760000
"6326",6939.86207125116,574.802549281891,10272440,NA
"6327",3794.38513306145,666.806964866582,270631000,118242000
"6328",3979.11138258698,538.277372249003,1379051000,39524400
"6329",1902.35985166192,386.719408219509,32871030,29767890
"6330",9932.64310506135,942.502674760885,675334800,2862675000
"6331",7086.30241566885,470.762171225294,474003600,NA
"6332",5640.38757244283,586.945794848013,13298570,NA
"6333",2508.78837099978,454.227448835359,272009400,432010300
"6334",2554.31254227284,663.830468636923,33749710,76357920
"6335",2267.44739823954,501.234145312366,324028200,92549570
"6336",9397.03810461164,465.294581883418,6281091,NA
"6337",932.360167618351,1183.14611674894,310005400,117624900
"6338",6105.12931193815,674.817220072969,194074000,1153637000
"6339",7371.27705704935,659.635462316412,96031900,103959900
"6340",3397.76166541708,542.292896536152,86800570,NA
"6341",3124.77751707524,496.779103466456,22539040,NA
"6342",3194.22509986301,683.322421110681,121374500,174315900
"6343",2124.83352415069,545.278023191958,9987960000,NA
"6344",9022.29805589933,905.680658463598,100632500,254508100
"6345",6841.2331147592,595.826248575011,1275369000,NA
"6346",9175.4604287991,475.267355861859,66937190,NA
"6347",2866.589393117,776.358474024353,38389750,NA
"6348",3741.76889470911,679.336080543203,7109371,NA
"6349",1723.42860702317,866.363689954243,359031000,58398990
"6350",6530.74120541245,611.977354381766,1805607000,851558100
"6351",5108.47605352677,444.743861423194,502495600,10034650
"6352",4156.26554912488,586.945341755697,20302890,685882700
"6353",3395.03914613883,384.213155458746,26617060,679326200
"6354",3433.60041716051,466.011845420396,NA,21732860
"6355",4947.72615188807,781.36962736772,NA,106360900
"6356",9000.01305582045,740.877597781766,NA,109605700
"6357",2085.6261305333,501.757361726532,NA,362997900
"6358",1289.44568887168,633.959536943013,NA,7878475
"6359",1007.24801488545,660.94720578805,NA,4780239
"6360",8854.99370771775,718.38149994413,NA,1091420000
"6361",2652.19171970432,487.253232705214,NA,20780980
"6362",2525.53024621228,565.610303701066,NA,157665200
"6363",4093.00115257824,739.344641477222,NA,467689500
"6364",8285.27922899474,559.31651906907,NA,760489500
"6365",4897.18811454917,580.788085233443,NA,33063380
"6366",2001.83564987882,652.788406619358,NA,210071900
"6367",3784.22765613067,467.766829459037,NA,467016100
"6368",2176.12448483569,411.55877112048,NA,271622600
"6369",6321.55143348749,470.284616467673,NA,10826250
"6370",3917.62925222183,838.431167784574,NA,341461200
"6371",1350.35580685637,445.720113272471,NA,18897520
"6372",13498.6278681989,809.964132798388,NA,1121651000
"6373",2947.96052854097,507.753762283422,NA,135690400
"6374",3771.45785000316,556.607406892639,NA,115968500
"6375",1636.64228803109,606.752028204291,NA,343339900
"6376",7696.82582178337,613.310040863765,NA,81312800
"6377",3013.05507515757,457.716370894408,NA,977945000
"6378",4323.9804134182,835.356042727082,NA,73646850
"6379",8194.01642979591,629.319871144578,NA,1813636000
"6380",12182.0271503351,727.121623393456,NA,22701410
"6381",12367.9467603834,831.428719692507,NA,4283514
"6382",1766.98660014116,392.850034946032,NA,3797046000
"6383",2050.20014560352,435.844900861441,NA,240301700
"6384",6599.23888784634,656.361376318915,NA,232645300
"6385",3990.56967331508,543.807990230772,NA,23373090
"6386",2670.6739629477,480.242727814451,NA,109934000
"6387",4906.17229758408,562.287286192303,NA,85647910
"6388",2927.77563921921,970.932474583858,NA,170601300
"6389",3284.06978156516,807.399971069628,NA,1002407000
"6390",4037.09533744382,863.403255044706,NA,78809330
"6391",5140.81056371229,603.833707107962,NA,5607655
"6392",2961.26851056456,634.291808939158,NA,19463690
"6393",2679.89467755757,454.742164995657,NA,222274300
"6394",12157.4062315126,768.334981951663,NA,4140866000
"6395",1423.97686191338,474.561987294146,NA,44462590
"6396",4124.4866814696,453.211033842113,NA,185716400
"6397",4849.38046630718,669.319790545788,NA,87773800
"6398",820.878004674003,331.689354471768,NA,16577980
"6399",6002.96971588179,637.332293745597,NA,5953867
"6400",2762.85815775571,666.350692721666,NA,159820000
"6401",5663.43036227742,564.310661832165,NA,49291180
"6402",2932.29182566196,385.203310632864,NA,88589240
"6403",6723.8283724417,525.276192084543,NA,69135510
"6404",1589.17329533378,559.267204922288,NA,5662402
"6405",9981.20029345188,829.382200153864,NA,1508297000
"6406",4810.13021885582,584.626043384599,NA,77154230
"6407",7750.34875486587,1001.52909897727,NA,1235462000
"6408",3930.21484511361,728.365280606002,NA,8293995
"6409",7271.60804569132,515.261350790387,NA,460533900
"6410",5994.11018762714,335.698536509244,NA,252344800
"6411",11750.9380788095,859.789024471248,NA,9382842
"6412",5575.52536595526,1189.58812136425,NA,580573700
"6413",5121.57387644925,560.309063277107,NA,595455400
"6414",1361.35314329355,549.276456660585,NA,22496550
"6415",10905.1125888772,838.935219032545,NA,271082800
"6416",1727.85332608308,514.529672636123,NA,582087400
"6417",7705.48643537456,688.648233357461,NA,1529743000
"6418",7131.77625341479,463.307500285599,NA,NA
"6419",12117.6620238565,704.864467794926,NA,NA
"6420",3030.2987979575,577.262637204884,NA,NA
"6421",3792.36656379376,651.801297436255,NA,NA
"6422",11513.5803065904,748.849965508048,NA,NA
"6423",2421.40443976514,480.278162853205,NA,NA
"6424",8839.98959941361,632.826395422225,NA,NA
"6425",2218.39513073518,642.286853827797,NA,NA
"6426",3419.66094302457,632.307525894215,NA,NA
"6427",12022.3483429919,727.120267354187,NA,NA
"6428",2421.58287802862,745.384170568512,NA,NA
"6429",10636.8388443925,830.944776659778,NA,NA
"6430",1006.2592417205,403.706490157925,NA,NA
"6431",7174.37796466544,673.336284278861,NA,NA
"6432",7707.04396784544,682.846903305213,NA,NA
"6433",8540.41386313763,606.358217574345,NA,NA
"6434",2792.62959299358,584.625658480981,NA,NA
"6435",3337.61302113231,582.623543063146,NA,NA
"6436",2977.29410661918,546.289955538261,NA,NA
"6437",12845.6450128484,1062.49539346313,NA,NA
"6438",4574.0022500947,603.640361383403,NA,NA
"6439",11847.3231084702,742.691750169881,NA,NA
"6440",1404.22810909538,516.256543032569,NA,NA
"6441",4918.10552127633,543.317961496883,NA,NA
"6442",3383.97375850364,610.799977195634,NA,NA
"6443",2946.13980705303,575.600707473374,NA,NA
"6444",5455.24673047974,426.225650795463,NA,NA
"6445",6280.32442461899,859.436071542732,NA,NA
"6446",8984.35496366996,455.297545262364,NA,NA
"6447",6873.9776683353,600.304195715353,NA,NA
"6448",9753.73394945329,751.883951986389,NA,NA
"6449",3593.19163144105,415.259406007823,NA,NA
"6450",2993.12443984575,529.778276298344,NA,NA
"6451",1598.61997365863,528.76690209015,NA,NA
"6452",7601.49828910762,830.439108298562,NA,NA
"6453",9098.52628790531,1158.07968500727,NA,NA
"6454",9346.19189223731,748.352896835874,NA,NA
"6455",2317.24571899746,506.766823401259,NA,NA
"6456",13508.1434988459,815.963349988671,NA,NA
"6457",5283.8357540392,520.281882009352,NA,NA
"6458",8178.87378699517,518.260621179992,NA,NA
"6459",5628.65566964727,630.856717243919,NA,NA
"6460",3450.19962562359,435.232986921171,NA,NA
"6461",3657.75909908209,614.816668212357,NA,NA
"6462",1786.48751220929,540.277028219841,NA,NA
"6463",8001.08717580334,588.316695521426,NA,NA
"6464",1595.12925002072,481.755109903911,NA,NA
"6465",2371.19162812312,574.784572369812,NA,NA
"6466",9977.71724945619,605.328468926792,NA,NA
"6467",7597.49588370058,536.801648872667,NA,NA
"6468",2132.11048979696,986.922066975102,NA,NA
"6469",3768.30641146936,591.301662428818,NA,NA
"6470",1905.87992843431,410.718796719682,NA,NA
"6471",6994.09817476024,572.832105727462,NA,NA
"6472",2233.85511463387,491.744354132388,NA,NA
"6473",3650.94442052353,458.569418371207,NA,NA
"6474",9901.41152047091,696.333213808989,NA,NA
"6475",2617.30257503942,639.823756277711,NA,NA
"6476",6040.14575664214,591.316413523464,NA,NA
"6477",5648.66349285241,827.39953314494,NA,NA
"6478",2500.36564555498,525.764594001385,NA,NA
"6479",6669.95424317326,421.226737048694,NA,NA
"6480",6548.47126521839,583.309618921487,NA,NA
"6481",2956.50344236476,719.885819761676,NA,NA
"6482",1120.79250395772,558.768604429191,NA,NA
"6483",7125.32847284923,863.92485696701,NA,NA
"6484",7197.25451309782,760.379356611053,NA,NA
"6485",6823.3714828335,504.276322539728,NA,NA
"6486",5904.93938860215,577.311322012024,NA,NA
"6487",2657.71860211715,467.735539816546,NA,NA
"6488",7268.49247481643,730.379609683061,NA,NA
"6489",5565.17768310987,558.290524121766,NA,NA
"6490",8697.76565089512,649.307850779863,NA,NA
"6491",9144.07871817838,751.882722631536,NA,NA
"6492",6889.70562241354,728.343120001472,NA,NA
"6493",3982.70788396979,673.837170093665,NA,NA
"6494",12653.5831038326,552.815474099772,NA,NA
"6495",1460.53388942406,554.256608830607,NA,NA
"6496",6464.67531251145,436.284241049552,NA,NA
"6497",7223.87025643542,621.987261142515,NA,NA
"6498",7465.21721447424,556.3053199828,NA,NA
"6499",6787.93368811571,566.624326795175,NA,NA
"6500",3661.01637225961,414.71605025601,NA,NA
"6501",1523.26164928465,709.379392669011,NA,NA
"6502",8527.36825062388,616.304015882863,NA,NA
"6503",5306.7872813043,500.252256248243,NA,NA
"6504",8840.51068368372,1023.96219618764,NA,NA
"6505",2859.15951486111,530.780243298831,NA,NA
"6506",3513.06892567756,896.382123982021,NA,NA
"6507",6125.91038188107,768.37646885943,NA,NA
"6508",4930.85398489742,674.382582416227,NA,NA
"6509",6922.00765281802,579.972202232017,NA,NA
"6510",3413.40036441797,447.767998023738,NA,NA
"6511",4613.94829014859,610.825246159038,NA,NA
"6512",2865.45626362407,468.743234011692,NA,NA
"6513",1147.10156725149,449.225310153166,NA,NA
"6514",3334.17283306095,506.238641277232,NA,NA
"6515",5671.39219643166,519.284802274048,NA,NA
"6516",2776.99120843758,517.269385966755,NA,NA
"6517",4608.14367822833,739.87775480981,NA,NA
"6518",3317.35320016906,588.261918701869,NA,NA
"6519",3240.45562414529,540.756008986146,NA,NA
"6520",6074.60514583437,592.287855507239,NA,NA
"6521",6007.90869168715,469.258158276364,NA,NA
"6522",2910.75466921143,535.314242490168,NA,NA
"6523",7774.62349386524,819.91183479669,NA,NA
"6524",2094.5017592379,624.794436720168,NA,NA
"6525",1317.30213116056,520.261265373176,NA,NA
"6526",4793.88023733492,611.308515143474,NA,NA
"6527",8183.80940006387,672.317772544039,NA,NA
"6528",6058.23914947844,423.56613832489,NA,NA
"6529",2060.43012504636,572.815487443647,NA,NA
"6530",2578.6585271911,425.565572280391,NA,NA
"6531",1770.87056492458,457.754192999922,NA,NA
"6532",1367.7203146498,499.740566942033,NA,NA
"6533",2139.16215135217,502.753329515189,NA,NA
"6534",3728.0731851304,489.25110923848,NA,NA
"6535",8085.41506391065,582.798061922269,NA,NA
"6536",3304.87596121991,449.902237187363,NA,NA
"6537",7917.16400195271,574.837233822797,NA,NA
"6538",8025.48757061624,527.741604338902,NA,NA
"6539",1707.92583884093,484.241998303882,NA,NA
"6540",1878.7137384537,478.764500037722,NA,NA
"6541",1744.09991157792,590.781062306448,NA,NA
"6542",1410.3319229875,386.215339961346,NA,NA
"6543",1816.45955492961,438.721444676636,NA,NA
"6544",2351.63521329066,422.729306036915,NA,NA
"6545",2343.20255648581,426.258629880916,NA,NA
"6546",3506.0119542163,658.813061295114,15349960000,NA
"6547",5109.14849891315,587.811300481525,10308460,NA
"6548",5040.01900048645,646.331041917716,1072969000,401072100
"6549",7344.86073958284,549.004696371259,1668280000,1958911000
"6550",2787.844694728,626.835400739174,445653200,127453900
"6551",3809.59737231588,447.754578535551,56437170,NA
"6552",2857.02249086135,604.337224857383,908378100,121620200
"6553",3309.57230267993,486.197171759044,70493080,48561500
"6554",3641.94339745324,603.315666511712,65758010,48724320
"6555",1942.75261404937,387.454387049068,44772570,715236800
"6556",5182.91468021366,794.406919259738,4090745000,93301750
"6557",8958.91628350121,820.377520572816,9046857,NA
"6558",6273.18599536055,447.74937331434,23618610,NA
"6559",2922.84094011276,436.231404730674,58068780,140462600
"6560",13432.1858457482,669.371024484263,19608560,398174500
"6561",1583.2951915119,635.764757111408,20979010,3404901000
"6562",2191.85056471647,779.360790222731,68917800,33865480
"6563",4155.70240442683,525.766949409094,459407400,93926120
"6564",2311.25654822748,441.730155037444,8089590,NA
"6565",7705.76982996361,786.431301107057,295267600,NA
"6566",1981.07013202973,526.745377059662,827178400,NA
"6567",1596.63287826459,423.874803889265,37679950,NA
"6568",2286.41726087569,504.943769001665,139825800,NA
"6569",2784.8337321311,669.33309640837,326067300,215270000
"6570",4599.8046806698,554.287127736988,104120400,NA
"6571",1658.98237063215,551.787869146706,143560900,NA
"6572",1486.78703682922,662.792922777799,17399150,NA
"6573",1582.11163936933,418.739747236628,20912450,NA
"6574",1640.41246707038,984.05231392795,31335490,517462600
"6575",3889.6716728127,571.344802475693,123593500,124310500
"6576",10128.6727803518,895.963682227061,465060400,NA
"6577",13620.4943504918,899.451017223625,21585440,13384190000
"6578",1312.8699610441,560.257959564946,3095342,37186370
"6579",1864.7155573952,546.235350670376,114080800,485444300
"6580",5128.84011380942,569.277434922588,1268236000,4980053000
"6581",6496.37537284533,584.313995669807,214972600,NA
"6582",3787.34088183711,574.291164951822,80691030,103724800
"6583",8931.36703823467,644.653188482677,217183000,NA
"6584",1581.5691278626,532.224639880197,11004430,184331900
"6585",6747.60077634392,544.246406294483,497672000,164410400
"6586",6751.96580747158,769.388141692605,NA,906478300
"6587",4738.16164700093,705.828737169766,NA,5458385000
"6588",6057.01284654198,626.322001507592,NA,5388499
"6589",7292.35434143104,571.31045151684,NA,178855600
"6590",3820.12267656852,412.902589629948,NA,19142410
"6591",1367.24520369921,528.571910081787,NA,17518120
"6592",4017.720948259,528.590306178397,NA,381007700
"6593",9146.14876361875,588.333704979543,NA,2351475000
"6594",2784.35767459782,495.753641850386,NA,42649500
"6595",2255.15834982497,771.849469084462,NA,69446780
"6596",5878.96437749286,491.255892628085,NA,5719360
"6597",9113.96751740724,635.310810043757,NA,12120140
"6598",6387.36144536263,579.295716321275,NA,558618300
"6599",5957.28417343129,666.381996105236,NA,196320200
"6600",2855.39364598045,312.191562324268,NA,188966600
"6601",4340.43686243782,779.34983646585,NA,220021700
"6602",2761.12673295179,598.268251421232,NA,36700700
"6603",6340.80715031536,517.797278881038,NA,17122430
"6604",3707.70569437448,576.283800315705,NA,889418200
"6605",1903.4250316802,442.729405337814,NA,8289998
"6606",3046.96558556918,523.279851985227,NA,47827820
"6607",1812.40500072056,406.224791223475,NA,17072440
"6608",3594.44479880656,594.617102939442,NA,7479683
"6609",3419.1563550004,686.827201594422,NA,71025720
"6610",9999.14338792927,828.918095092844,NA,336115800
"6611",8572.78148299055,705.678495189651,NA,2773617000
"6612",5474.76512121095,684.851028320462,NA,14561500
"6613",1587.63997175427,706.338244713367,NA,57889780
"6614",10744.1571575128,1102.04562277386,NA,1000307000
"6615",4819.43662956494,623.315031242474,NA,179632900
"6616",6625.76876391439,492.753747940231,NA,16250450
"6617",2317.92257752049,709.939950583103,NA,28556240
"6618",1695.48655615768,597.783890926957,NA,114836100
"6619",6801.33095433109,593.32925478856,NA,66437040
"6620",4194.66470245862,732.879513576322,NA,493323200
"6621",5219.03498367613,493.247099089346,NA,10608390
"6622",3244.80885848372,680.342474613179,NA,123249100
"6623",5642.38802035103,583.786536804533,NA,154912400
"6624",9241.10795526666,630.631761449765,NA,160443500
"6625",1650.45765477971,539.930065148382,NA,625321000
"6626",3644.87423316622,622.295141630938,NA,503314000
"6627",6021.98639079286,760.399209847611,NA,82022420
"6628",2953.45836786233,711.845628119584,NA,11171370
"6629",6165.95144074503,727.365231082162,NA,8015844
"6630",6789.56242525911,739.360170781107,NA,95817270
"6631",7164.44542892834,657.874692586428,NA,54923980
"6632",4478.56302176219,397.845001271681,NA,7833143
"6633",3057.20844572983,598.780785112406,NA,NA
"6634",2170.14061516247,510.546963871295,NA,NA
"6635",5206.52973168809,620.980485406181,NA,NA
"6636",5764.20038451218,565.820289415495,NA,NA
"6637",2797.15867312687,554.93734539952,NA,NA
"6638",7809.6726003892,536.765836242324,NA,NA
"6639",11729.8975329753,652.349448130267,NA,NA
"6640",8675.2205928715,763.364317111351,NA,NA
"6641",2193.34184721635,842.886808908674,NA,NA
"6642",3119.33823899122,589.312009653631,NA,NA
"6643",9226.71940614067,751.40453251353,NA,NA
"6644",2920.09626823858,537.645747652354,NA,NA
"6645",2844.17269030721,531.285150064568,NA,NA
"6646",6828.61420509298,620.376479314572,NA,NA
"6647",6141.77659903717,685.858961722012,NA,NA
"6648",2245.7754565296,629.823812105299,NA,NA
"6649",2163.46549112042,654.305145147119,NA,NA
"6650",2866.25408123435,449.237561029793,NA,NA
"6651",8096.18854051045,604.797708601145,NA,NA
"6652",3242.25456298814,499.269097125534,NA,NA
"6653",9346.51329495314,931.976606196335,NA,NA
"6654",5066.67894693058,656.372268397663,NA,NA
"6655",9539.32151210422,654.338005925075,NA,NA
"6656",5144.37189917141,713.810415814426,NA,NA
"6657",4611.66068139179,593.313070450313,NA,NA
"6658",5599.62996324301,606.291909753318,NA,NA
"6659",6790.23933989494,398.721130104582,NA,NA
"6660",3514.06267860619,638.805379025751,NA,NA
"6661",2681.81294102316,638.822313434988,NA,NA
"6662",4958.46816190144,478.228601088891,NA,NA
"6663",2887.06066962559,484.74283137933,NA,NA
"6664",11609.9114955209,864.941672915271,NA,NA
"6665",1255.52849703643,459.237834589695,NA,NA
"6666",6722.27081041789,790.370828442662,NA,NA
"6667",9159.96801916231,778.401431553542,NA,NA
"6668",2608.01623888883,557.579447363234,NA,NA
"6669",2656.34345582864,845.405803742323,NA,NA
"6670",10524.1910318414,761.402828462204,NA,NA
"6671",4701.26825399966,559.291631275196,NA,NA
"6672",3107.30189023405,592.289216065992,NA,NA
"6673",5993.38149382645,748.356811649145,NA,NA
"6674",2625.35673298682,699.319439336621,NA,NA
"6675",4071.63519372627,470.254555743201,NA,NA
"6676",11468.4920159969,674.361072442647,NA,NA
"6677",3162.62217156834,471.785959149895,NA,NA
"6678",2797.50395157824,648.310212196653,NA,NA
"6679",1845.91398258857,492.255989837625,NA,NA
"6680",2781.67207578736,582.797040384385,NA,NA
"6681",7007.35352489257,621.335517322809,NA,NA
"6682",5975.78117957078,660.323527411631,NA,NA
"6683",6879.13999978837,677.841511833653,NA,NA
"6684",5769.45163277702,513.313748106848,NA,NA
"6685",5243.19128291085,435.739715054788,NA,NA
"6686",5981.51486519682,699.361504799963,NA,NA
"6687",2535.80705505719,481.911839784887,NA,NA
"6688",3436.75330509705,551.264201381205,NA,NA
"6689",8454.94580980115,688.3326618602,NA,NA
"6690",1981.63134071146,468.243244610674,NA,NA
"6691",926.837186412428,485.516930913578,NA,NA
"6692",5111.27808825415,655.413542753851,NA,NA
"6693",2087.67591355771,539.252454128634,NA,NA
"6694",2559.5769025601,424.547683681689,NA,NA
"6695",1320.16006862212,479.914996509225,NA,NA
"6696",6940.85886161329,628.794263810122,NA,NA
"6697",6522.99438967437,513.597905629333,NA,NA
"6698",9363.04196444918,734.338056195203,NA,NA
"6699",4274.17976164629,657.347631402095,NA,NA
"6700",2758.18735549885,572.938847288968,NA,NA
"6701",3043.70023514571,563.608349372505,NA,NA
"6702",4625.33498683563,528.284645984179,NA,NA
"6703",4604.75189432284,393.738742639664,NA,NA
"6704",5042.12871418545,482.773633851193,NA,NA
"6705",6686.51703170788,592.975789547069,NA,NA
"6706",2436.57000929642,435.899820786976,NA,NA
"6707",3855.09232266697,312.17987524514,NA,NA
"6708",7888.82026483922,728.418713396912,NA,NA
